Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
740,ORD-10739,2023-02-09,2023-02-14,Second Class,CUST-2144,Customer_245,Corporate,India,Hyderabad,Delhi,668735,South,PROD-748,Furniture,Chairs,Office Chair,2919.71,3,0.2,-145.99
741,ORD-10740,2023-06-02,2023-06-06,First Class,CUST-8971,Customer_227,Consumer,India,Kochi,Kerala,622333,South,PROD-695,Technology,Phones,Desk Phone,2172.11,3,0.17,-43.44
742,ORD-10741,2023-04-21,2023-04-25,Same Day,CUST-7847,Customer_47,Consumer,India,Bangalore,Telangana,625694,West,PROD-204,Furniture,Tables,Conference Table,251.89,4,0.25,-25.19
743,ORD-10742,2023-12-10,2023-12-14,Second Class,CUST-4817,Customer_113,Corporate,India,Delhi,Maharashtra,684072,South,PROD-341,Technology,Machines,Scanner,673.94,5,0.02,87.61
744,ORD-10743,2023-10-07,2023-10-13,Second Class,CUST-7708,Customer_94,Home Office,India,Chennai,Karnataka,649976,West,PROD-606,Office Supplies,Paper,Notebook Pack,769.8,5,0.29,-107.77
745,ORD-10744,2023-03-13,2023-03-17,Standard Class,CUST-9141,Customer_220,Corporate,India,Bangalore,Kerala,641291,North,PROD-422,Furniture,Chairs,Office Chair,522.72,5,0.18,-15.68
746,ORD-10745,2022-01-23,2022-01-27,Second Class,CUST-9173,Customer_225,Corporate,India,Delhi,Telangana,641581,West,PROD-146,Office Supplies,Storage,Drawer Organizer,3558.58,1,0.19,-142.34
747,ORD-10746,2023-07-19,2023-07-21,First Class,CUST-4908,Customer_95,Consumer,India,Kochi,Maharashtra,642333,North,PROD-232,Office Supplies,Paper,A4 Paper Pack,1028.11,7,0.17,-20.56
748,ORD-10747,2023-11-08,2023-11-09,First Class,CUST-4702,Customer_370,Home Office,India,Kochi,Telangana,632509,South,PROD-175,Furniture,Bookcases,Wood Bookcase,2233.03,6,0.24,-200.97
749,ORD-10748,2023-12-15,2023-12-18,Second Class,CUST-8250,Customer_112,Home Office,India,Kochi,Karnataka,615564,South,PROD-387,Office Supplies,Paper,A4 Paper Pack,4854.67,7,0.13,97.09
750,ORD-10749,2023-04-03,2023-04-04,First Class,CUST-9875,Customer_66,Corporate,India,Mumbai,Delhi,663016,North,PROD-270,Office Supplies,Paper,A4 Paper Pack,441.68,2,0.02,57.42
751,ORD-10750,2022-03-24,2022-03-28,First Class,CUST-7547,Customer_458,Consumer,India,Chennai,Tamil Nadu,649513,West,PROD-296,Furniture,Bookcases,Metal Bookcase,2398.06,1,0.07,191.84
752,ORD-10751,2022-05-25,2022-05-27,Standard Class,CUST-5972,Customer_45,Corporate,India,Chennai,Kerala,684630,North,PROD-479,Technology,Accessories,Mouse,1413.72,1,0.17,-28.27
753,ORD-10752,2022-03-26,2022-03-31,First Class,CUST-9514,Customer_27,Home Office,India,Mumbai,Tamil Nadu,635982,North,PROD-880,Technology,Accessories,USB Hub,4509.17,6,0.22,-315.64
754,ORD-10753,2022-03-19,2022-03-21,Same Day,CUST-8072,Customer_174,Corporate,India,Delhi,Maharashtra,605467,South,PROD-879,Furniture,Tables,Conference Table,2491.28,6,0.11,99.65
755,ORD-10754,2023-04-02,2023-04-06,Same Day,CUST-3582,Customer_82,Corporate,India,Chennai,Karnataka,605322,South,PROD-583,Office Supplies,Binders,Ring Binder,959.86,8,0.02,124.78
756,ORD-10755,2022-01-01,2022-01-03,First Class,CUST-1237,Customer_468,Home Office,India,Chennai,Delhi,699927,North,PROD-676,Furniture,Tables,Study Table,1203.48,6,0.03,144.42
757,ORD-10756,2022-02-20,2022-02-22,Standard Class,CUST-5321,Customer_205,Home Office,India,Delhi,Tamil Nadu,696514,South,PROD-861,Technology,Phones,Desk Phone,1920.01,1,0.27,-230.4
758,ORD-10757,2023-11-16,2023-11-20,Standard Class,CUST-5071,Customer_256,Consumer,India,Bangalore,Delhi,610802,South,PROD-767,Technology,Accessories,Keyboard,1261.95,3,0.11,50.48
759,ORD-10758,2023-12-18,2023-12-24,Second Class,CUST-8517,Customer_200,Home Office,India,Chennai,Kerala,689437,North,PROD-259,Furniture,Chairs,Ergo Chair,3857.04,6,0.23,-308.56
760,ORD-10759,2023-03-22,2023-03-24,Standard Class,CUST-7376,Customer_97,Home Office,India,Chennai,Delhi,614760,South,PROD-605,Furniture,Chairs,Ergo Chair,1180.38,5,0.01,165.25
761,ORD-10760,2023-03-25,2023-03-28,First Class,CUST-4473,Customer_449,Home Office,India,Mumbai,Kerala,661600,North,PROD-250,Technology,Machines,Printer,4682.0,5,0.21,-280.92
762,ORD-10761,2023-05-03,2023-05-06,First Class,CUST-5901,Customer_326,Corporate,India,Kochi,Maharashtra,662318,South,PROD-724,Technology,Machines,Printer,3088.07,9,0.28,-401.45
763,ORD-10762,2022-02-03,2022-02-05,Standard Class,CUST-2751,Customer_481,Corporate,India,Chennai,Tamil Nadu,616708,North,PROD-471,Furniture,Tables,Study Table,1398.91,4,0.2,-69.95
764,ORD-10763,2022-12-14,2022-12-20,Same Day,CUST-6363,Customer_238,Home Office,India,Delhi,Maharashtra,645056,North,PROD-896,Technology,Accessories,Mouse,4861.52,2,0.17,-97.23
765,ORD-10764,2022-04-05,2022-04-10,Second Class,CUST-1970,Customer_317,Corporate,India,Bangalore,Delhi,678299,West,PROD-514,Office Supplies,Paper,A4 Paper Pack,2204.8,7,0.03,264.58
766,ORD-10765,2022-03-13,2022-03-17,Second Class,CUST-9016,Customer_204,Corporate,India,Mumbai,Delhi,609392,West,PROD-152,Furniture,Tables,Study Table,3913.15,3,0.01,547.84
767,ORD-10766,2023-07-05,2023-07-08,Second Class,CUST-8684,Customer_357,Corporate,India,Kochi,Tamil Nadu,616523,West,PROD-832,Technology,Accessories,USB Hub,568.65,3,0.11,22.75
768,ORD-10767,2022-06-03,2022-06-08,First Class,CUST-2699,Customer_45,Home Office,India,Kochi,Tamil Nadu,613809,North,PROD-191,Office Supplies,Paper,Notebook Pack,3470.49,4,0.28,-451.16
769,ORD-10768,2022-09-07,2022-09-09,First Class,CUST-2247,Customer_185,Corporate,India,Chennai,Tamil Nadu,678147,West,PROD-544,Technology,Machines,Scanner,1734.33,8,0.13,34.69
770,ORD-10769,2023-11-05,2023-11-10,Standard Class,CUST-6896,Customer_134,Consumer,India,Mumbai,Tamil Nadu,678302,West,PROD-706,Technology,Phones,Desk Phone,1425.61,7,0.03,171.07
771,ORD-10770,2023-03-14,2023-03-15,Second Class,CUST-7438,Customer_247,Home Office,India,Bangalore,Maharashtra,696214,South,PROD-176,Technology,Machines,Scanner,2183.23,4,0.2,-109.16
772,ORD-10771,2022-04-28,2022-05-01,Same Day,CUST-5425,Customer_64,Consumer,India,Chennai,Telangana,684597,North,PROD-552,Furniture,Bookcases,Wood Bookcase,536.52,5,0.12,16.1
773,ORD-10772,2022-11-02,2022-11-04,Same Day,CUST-8168,Customer_202,Consumer,India,Kochi,Delhi,639181,North,PROD-352,Furniture,Tables,Study Table,2870.37,4,0.01,401.85
774,ORD-10773,2022-09-25,2022-09-29,Standard Class,CUST-7554,Customer_124,Home Office,India,Chennai,Telangana,630686,North,PROD-641,Technology,Accessories,Keyboard,2212.08,4,0.05,221.21
775,ORD-10774,2022-02-23,2022-03-01,First Class,CUST-6889,Customer_213,Consumer,India,Kochi,Karnataka,683686,North,PROD-615,Office Supplies,Paper,A4 Paper Pack,2873.79,2,0.07,229.9
776,ORD-10775,2022-08-24,2022-08-26,Standard Class,CUST-8685,Customer_102,Home Office,India,Bangalore,Delhi,630523,South,PROD-418,Furniture,Tables,Conference Table,4849.64,8,0.08,339.47
777,ORD-10776,2023-01-24,2023-01-28,Second Class,CUST-6739,Customer_103,Corporate,India,Mumbai,Maharashtra,627556,West,PROD-745,Office Supplies,Binders,Ring Binder,1258.14,7,0.27,-150.98
778,ORD-10777,2023-02-05,2023-02-11,Same Day,CUST-9439,Customer_140,Corporate,India,Chennai,Delhi,686262,West,PROD-456,Technology,Phones,Desk Phone,2430.14,8,0.11,97.21
779,ORD-10778,2023-09-16,2023-09-22,Standard Class,CUST-7241,Customer_24,Corporate,India,Delhi,Telangana,693844,South,PROD-495,Furniture,Bookcases,Wood Bookcase,1571.36,9,0.03,188.56
780,ORD-10779,2022-10-30,2022-11-01,First Class,CUST-2455,Customer_6,Home Office,India,Hyderabad,Delhi,663986,South,PROD-625,Technology,Phones,Desk Phone,2750.21,6,0.2,-137.51
781,ORD-10780,2022-07-26,2022-07-31,Standard Class,CUST-4664,Customer_26,Consumer,India,Hyderabad,Delhi,685271,South,PROD-866,Office Supplies,Storage,Plastic Storage Box,3711.18,7,0.25,-371.12
782,ORD-10781,2022-08-17,2022-08-22,Same Day,CUST-6303,Customer_384,Corporate,India,Chennai,Maharashtra,675416,South,PROD-480,Technology,Machines,Scanner,4198.06,7,0.16,-41.98
783,ORD-10782,2023-08-01,2023-08-07,Standard Class,CUST-2232,Customer_111,Consumer,India,Chennai,Maharashtra,669039,South,PROD-602,Technology,Accessories,Mouse,3887.02,4,0.15,0.0
784,ORD-10783,2022-03-16,2022-03-21,Same Day,CUST-1152,Customer_42,Home Office,India,Hyderabad,Delhi,692464,West,PROD-147,Technology,Phones,Smartphone,1397.61,2,0.16,-13.98
785,ORD-10784,2023-03-11,2023-03-12,Standard Class,CUST-3187,Customer_473,Home Office,India,Mumbai,Maharashtra,678264,South,PROD-589,Technology,Machines,Printer,1680.65,9,0.17,-33.61
786,ORD-10785,2022-04-13,2022-04-19,Same Day,CUST-4493,Customer_471,Corporate,India,Chennai,Kerala,692598,West,PROD-617,Technology,Machines,Scanner,388.49,8,0.08,27.19
787,ORD-10786,2023-02-26,2023-03-04,Standard Class,CUST-2622,Customer_491,Home Office,India,Mumbai,Telangana,633677,South,PROD-812,Office Supplies,Binders,Ring Binder,3544.14,1,0.1,177.21
788,ORD-10787,2023-12-05,2023-12-09,Standard Class,CUST-5921,Customer_3,Home Office,India,Bangalore,Kerala,650857,North,PROD-828,Furniture,Bookcases,Wood Bookcase,3696.18,1,0.1,184.81
789,ORD-10788,2022-11-02,2022-11-07,Same Day,CUST-1916,Customer_398,Corporate,India,Mumbai,Kerala,646087,North,PROD-257,Office Supplies,Storage,Drawer Organizer,4138.05,6,0.13,82.76
790,ORD-10789,2022-04-08,2022-04-14,Same Day,CUST-1339,Customer_359,Corporate,India,Hyderabad,Kerala,607830,South,PROD-419,Office Supplies,Storage,Plastic Storage Box,2121.02,1,0.23,-169.68
791,ORD-10790,2022-12-01,2022-12-02,Second Class,CUST-3394,Customer_227,Home Office,India,Chennai,Tamil Nadu,694370,South,PROD-763,Office Supplies,Storage,Plastic Storage Box,4988.59,3,0.06,448.97
792,ORD-10791,2023-03-11,2023-03-15,Second Class,CUST-2600,Customer_99,Corporate,India,Delhi,Maharashtra,668429,North,PROD-539,Technology,Phones,Smartphone,2268.72,1,0.09,136.12
793,ORD-10792,2023-03-23,2023-03-25,First Class,CUST-8411,Customer_73,Consumer,India,Kochi,Telangana,692536,West,PROD-915,Technology,Phones,Smartphone,1069.68,9,0.19,-42.79
794,ORD-10793,2022-11-04,2022-11-10,First Class,CUST-7260,Customer_51,Corporate,India,Delhi,Karnataka,677512,North,PROD-738,Office Supplies,Binders,File Binder,1674.64,5,0.16,-16.75
795,ORD-10794,2022-09-06,2022-09-07,Same Day,CUST-3327,Customer_167,Consumer,India,Mumbai,Karnataka,659323,West,PROD-539,Furniture,Chairs,Executive Chair,969.08,9,0.05,96.91
796,ORD-10795,2022-06-15,2022-06-18,Second Class,CUST-3857,Customer_242,Corporate,India,Delhi,Delhi,671595,West,PROD-734,Furniture,Chairs,Ergo Chair,4026.61,9,0.22,-281.86
797,ORD-10796,2023-04-26,2023-04-27,First Class,CUST-4291,Customer_344,Home Office,India,Mumbai,Telangana,691093,North,PROD-970,Technology,Accessories,USB Hub,4063.83,7,0.02,528.3
798,ORD-10797,2022-12-01,2022-12-02,Same Day,CUST-8251,Customer_364,Consumer,India,Bangalore,Delhi,616227,South,PROD-849,Technology,Machines,Printer,3091.76,3,0.05,309.18
799,ORD-10798,2023-06-26,2023-06-30,Same Day,CUST-5538,Customer_397,Home Office,India,Hyderabad,Delhi,615636,South,PROD-829,Furniture,Tables,Study Table,1327.97,3,0.25,-132.8
800,ORD-10799,2022-04-16,2022-04-18,Same Day,CUST-2445,Customer_182,Home Office,India,Chennai,Maharashtra,670171,North,PROD-670,Furniture,Bookcases,Metal Bookcase,4878.51,6,0.04,536.64
801,ORD-10800,2023-07-17,2023-07-20,First Class,CUST-6706,Customer_436,Corporate,India,Delhi,Delhi,696996,South,PROD-145,Office Supplies,Storage,Drawer Organizer,4647.03,2,0.13,92.94
802,ORD-10801,2022-03-22,2022-03-27,Second Class,CUST-1956,Customer_158,Corporate,India,Hyderabad,Maharashtra,639381,South,PROD-398,Technology,Accessories,Keyboard,1225.75,6,0.13,24.51
803,ORD-10802,2022-05-13,2022-05-18,Second Class,CUST-5514,Customer_482,Consumer,India,Delhi,Delhi,660982,West,PROD-293,Technology,Accessories,USB Hub,2085.9,3,0.01,292.03
804,ORD-10803,2022-05-18,2022-05-19,First Class,CUST-6562,Customer_143,Corporate,India,Kochi,Delhi,614225,West,PROD-842,Office Supplies,Storage,Plastic Storage Box,3951.75,6,0.09,237.1
805,ORD-10804,2022-07-03,2022-07-07,Same Day,CUST-4786,Customer_161,Consumer,India,Kochi,Kerala,668424,North,PROD-503,Technology,Accessories,Keyboard,4874.24,4,0.16,-48.74
806,ORD-10805,2023-02-05,2023-02-09,Same Day,CUST-9895,Customer_318,Corporate,India,Bangalore,Telangana,644294,North,PROD-591,Furniture,Bookcases,Wood Bookcase,4540.37,8,0.11,181.61
807,ORD-10806,2022-11-26,2022-12-01,Second Class,CUST-7682,Customer_22,Consumer,India,Bangalore,Telangana,639153,West,PROD-655,Furniture,Tables,Study Table,647.34,8,0.12,19.42
808,ORD-10807,2023-05-23,2023-05-26,First Class,CUST-3652,Customer_291,Corporate,India,Bangalore,Karnataka,669256,West,PROD-220,Office Supplies,Paper,A4 Paper Pack,1264.55,1,0.1,63.23
809,ORD-10808,2022-03-10,2022-03-12,Same Day,CUST-1000,Customer_93,Home Office,India,Mumbai,Karnataka,649963,North,PROD-757,Furniture,Tables,Conference Table,4123.07,4,0.28,-536.0
810,ORD-10809,2023-06-30,2023-07-03,Standard Class,CUST-1453,Customer_372,Consumer,India,Chennai,Kerala,656255,South,PROD-452,Furniture,Bookcases,Wood Bookcase,2360.28,4,0.1,118.01
811,ORD-10810,2022-02-22,2022-02-28,Standard Class,CUST-4569,Customer_73,Corporate,India,Mumbai,Tamil Nadu,660925,North,PROD-983,Office Supplies,Binders,Ring Binder,600.92,5,0.06,54.08
812,ORD-10811,2023-03-26,2023-04-01,Standard Class,CUST-6889,Customer_153,Home Office,India,Delhi,Maharashtra,649946,South,PROD-306,Technology,Machines,Printer,446.21,7,0.15,0.0
813,ORD-10812,2022-07-24,2022-07-26,Standard Class,CUST-5141,Customer_448,Corporate,India,Hyderabad,Karnataka,608941,South,PROD-927,Office Supplies,Paper,Notebook Pack,3692.14,5,0.15,0.0
814,ORD-10813,2022-05-06,2022-05-11,Same Day,CUST-6864,Customer_317,Corporate,India,Mumbai,Karnataka,685395,West,PROD-490,Furniture,Tables,Study Table,974.56,4,0.17,-19.49
815,ORD-10814,2022-02-12,2022-02-14,Standard Class,CUST-7833,Customer_360,Home Office,India,Chennai,Karnataka,659580,South,PROD-211,Office Supplies,Paper,Notebook Pack,3848.77,5,0.05,384.88
816,ORD-10815,2022-04-21,2022-04-25,Second Class,CUST-3372,Customer_82,Consumer,India,Hyderabad,Telangana,683979,North,PROD-527,Furniture,Chairs,Office Chair,3722.75,4,0.1,186.14
817,ORD-10816,2023-10-25,2023-10-31,Standard Class,CUST-7175,Customer_400,Consumer,India,Hyderabad,Kerala,623303,South,PROD-971,Technology,Machines,Scanner,2160.59,2,0.2,-108.03
818,ORD-10817,2022-07-02,2022-07-03,Same Day,CUST-8993,Customer_353,Corporate,India,Chennai,Maharashtra,676474,South,PROD-843,Technology,Machines,Printer,4171.31,5,0.18,-125.14
819,ORD-10818,2022-04-05,2022-04-06,Second Class,CUST-6446,Customer_351,Home Office,India,Hyderabad,Maharashtra,682828,South,PROD-176,Office Supplies,Paper,Notebook Pack,3546.39,3,0.06,319.18
820,ORD-10819,2023-01-09,2023-01-14,Second Class,CUST-6112,Customer_306,Home Office,India,Bangalore,Tamil Nadu,646640,South,PROD-927,Office Supplies,Storage,Plastic Storage Box,1447.18,6,0.27,-173.66
821,ORD-10820,2023-06-04,2023-06-08,Standard Class,CUST-2233,Customer_444,Home Office,India,Mumbai,Karnataka,602159,North,PROD-669,Office Supplies,Storage,Drawer Organizer,1697.18,4,0.04,186.69
822,ORD-10821,2022-12-26,2022-12-29,Same Day,CUST-8748,Customer_228,Home Office,India,Delhi,Karnataka,644244,West,PROD-704,Technology,Phones,Desk Phone,2174.26,3,0.07,173.94
823,ORD-10822,2023-11-27,2023-12-01,Second Class,CUST-5273,Customer_399,Home Office,India,Bangalore,Tamil Nadu,642079,South,PROD-192,Technology,Accessories,USB Hub,877.32,9,0.16,-8.77
824,ORD-10823,2022-10-08,2022-10-09,First Class,CUST-4567,Customer_169,Corporate,India,Bangalore,Telangana,605447,South,PROD-224,Furniture,Tables,Study Table,2105.56,2,0.05,210.56
825,ORD-10824,2022-07-14,2022-07-15,Same Day,CUST-5885,Customer_108,Corporate,India,Mumbai,Kerala,642739,West,PROD-817,Office Supplies,Paper,Notebook Pack,593.71,5,0.01,83.12
826,ORD-10825,2022-07-14,2022-07-20,First Class,CUST-7606,Customer_239,Corporate,India,Kochi,Kerala,683572,West,PROD-244,Office Supplies,Binders,File Binder,344.1,2,0.13,6.88
827,ORD-10826,2023-10-29,2023-11-02,Standard Class,CUST-9012,Customer_99,Consumer,India,Hyderabad,Delhi,628405,North,PROD-473,Office Supplies,Binders,File Binder,762.94,7,0.05,76.29
828,ORD-10827,2022-04-03,2022-04-07,Second Class,CUST-3374,Customer_295,Corporate,India,Chennai,Tamil Nadu,627331,West,PROD-168,Technology,Accessories,Mouse,2973.47,3,0.26,-327.08
829,ORD-10828,2023-11-03,2023-11-04,Standard Class,CUST-5982,Customer_341,Consumer,India,Kochi,Telangana,640469,South,PROD-869,Technology,Machines,Printer,4928.84,3,0.23,-394.31
830,ORD-10829,2022-03-02,2022-03-05,Same Day,CUST-8768,Customer_337,Consumer,India,Kochi,Telangana,671800,North,PROD-785,Office Supplies,Storage,Plastic Storage Box,2342.92,4,0.19,-93.72
831,ORD-10830,2023-09-26,2023-10-01,Standard Class,CUST-3865,Customer_445,Corporate,India,Mumbai,Karnataka,646940,West,PROD-481,Technology,Phones,Desk Phone,2908.31,8,0.26,-319.91
832,ORD-10831,2022-02-20,2022-02-25,Second Class,CUST-5942,Customer_165,Consumer,India,Bangalore,Maharashtra,629985,North,PROD-974,Technology,Accessories,Keyboard,4685.28,7,0.21,-281.12
833,ORD-10832,2023-02-07,2023-02-11,First Class,CUST-1971,Customer_402,Consumer,India,Bangalore,Karnataka,650123,West,PROD-703,Office Supplies,Storage,Plastic Storage Box,820.04,1,0.03,98.4
834,ORD-10833,2022-01-05,2022-01-10,Same Day,CUST-3434,Customer_495,Corporate,India,Delhi,Maharashtra,685905,West,PROD-875,Technology,Accessories,Mouse,277.76,7,0.25,-27.78
835,ORD-10834,2023-04-11,2023-04-12,Same Day,CUST-3831,Customer_171,Consumer,India,Mumbai,Telangana,625707,North,PROD-117,Furniture,Bookcases,Metal Bookcase,4471.58,1,0.3,-670.74
836,ORD-10835,2023-08-27,2023-08-28,Second Class,CUST-6480,Customer_295,Corporate,India,Mumbai,Kerala,618890,West,PROD-742,Technology,Accessories,USB Hub,3330.05,1,0.23,-266.4
837,ORD-10836,2023-11-13,2023-11-17,Same Day,CUST-1985,Customer_301,Home Office,India,Chennai,Kerala,647035,West,PROD-704,Technology,Phones,Smartphone,1414.53,7,0.26,-155.6
838,ORD-10837,2023-06-18,2023-06-22,Same Day,CUST-5720,Customer_147,Consumer,India,Chennai,Maharashtra,691793,West,PROD-644,Technology,Phones,Smartphone,804.58,3,0.29,-112.64
839,ORD-10838,2023-02-09,2023-02-15,Same Day,CUST-3215,Customer_147,Corporate,India,Mumbai,Kerala,600702,North,PROD-838,Furniture,Chairs,Ergo Chair,1756.78,3,0.2,-87.84
840,ORD-10839,2023-05-28,2023-06-01,Second Class,CUST-8268,Customer_276,Corporate,India,Delhi,Delhi,698002,North,PROD-311,Office Supplies,Binders,Ring Binder,4730.86,1,0.23,-378.47
841,ORD-10840,2023-10-07,2023-10-10,Same Day,CUST-6285,Customer_104,Home Office,India,Mumbai,Karnataka,671037,North,PROD-648,Furniture,Tables,Study Table,2961.72,2,0.13,59.23
842,ORD-10841,2022-08-21,2022-08-26,First Class,CUST-2249,Customer_28,Corporate,India,Mumbai,Kerala,600112,South,PROD-868,Furniture,Bookcases,Wood Bookcase,888.3,6,0.01,124.36
843,ORD-10842,2023-06-08,2023-06-12,Standard Class,CUST-2569,Customer_373,Consumer,India,Kochi,Maharashtra,651543,North,PROD-429,Office Supplies,Storage,Drawer Organizer,1754.33,8,0.2,-87.72
844,ORD-10843,2022-12-12,2022-12-14,First Class,CUST-1913,Customer_138,Home Office,India,Chennai,Karnataka,612810,West,PROD-677,Technology,Accessories,Mouse,1249.83,6,0.02,162.48
845,ORD-10844,2022-02-15,2022-02-21,First Class,CUST-3749,Customer_88,Home Office,India,Kochi,Maharashtra,670352,North,PROD-563,Office Supplies,Storage,Plastic Storage Box,785.64,6,0.21,-47.14
846,ORD-10845,2023-06-30,2023-07-02,First Class,CUST-6072,Customer_192,Consumer,India,Delhi,Tamil Nadu,616201,South,PROD-464,Furniture,Bookcases,Wood Bookcase,4985.16,9,0.06,448.66
847,ORD-10846,2022-03-19,2022-03-20,Same Day,CUST-1936,Customer_252,Corporate,India,Bangalore,Delhi,601768,North,PROD-758,Technology,Phones,Desk Phone,4658.53,9,0.1,232.93
848,ORD-10847,2023-12-31,2024-01-05,Same Day,CUST-4828,Customer_483,Home Office,India,Delhi,Kerala,693162,North,PROD-682,Technology,Accessories,Mouse,3189.11,9,0.24,-287.02
849,ORD-10848,2022-03-14,2022-03-18,First Class,CUST-9518,Customer_345,Corporate,India,Bangalore,Kerala,624095,North,PROD-431,Technology,Accessories,USB Hub,2517.02,4,0.23,-201.36
850,ORD-10849,2022-09-06,2022-09-08,Same Day,CUST-1315,Customer_98,Consumer,India,Chennai,Kerala,659278,South,PROD-774,Technology,Machines,Scanner,2831.1,3,0.05,283.11
851,ORD-10850,2022-02-16,2022-02-21,Second Class,CUST-4403,Customer_474,Home Office,India,Chennai,Tamil Nadu,658339,South,PROD-261,Office Supplies,Paper,A4 Paper Pack,3386.36,2,0.29,-474.09
852,ORD-10851,2022-05-01,2022-05-02,Second Class,CUST-7496,Customer_337,Home Office,India,Kochi,Telangana,669970,West,PROD-114,Technology,Machines,Printer,2969.03,5,0.17,-59.38
853,ORD-10852,2022-08-02,2022-08-05,Standard Class,CUST-1435,Customer_224,Consumer,India,Hyderabad,Karnataka,629858,North,PROD-495,Office Supplies,Paper,A4 Paper Pack,1941.22,8,0.16,-19.41
854,ORD-10853,2022-08-27,2022-09-02,Same Day,CUST-2712,Customer_478,Home Office,India,Chennai,Telangana,628455,South,PROD-844,Furniture,Chairs,Executive Chair,3084.38,5,0.1,154.22
